alın,alın burun,belirgin,bir,burun,bölgemde,bölgesinde,bölgesinde yağlanma,cildim,cilt,cilt kuruması,duş,duş sonrası,dökülme,fazla,gergin,gözenekler,gün,gün içinde,havada,içinde,kuruluk,kuruması,olması,oluyor,parlama,problem,problem yok,sonra,sonrası,soğuk,soğuk havada,sürekli,yağlanma,yağlanma oluyor,yağlı,yok,yüz,yüz yıkama,yüzümü,yüzümü yıkadıktan,yıkadıktan,yıkadıktan sonra,yıkama,yıkama sonrası,label
0.0,0.0,0.0,0.0,0.0,0.0,0.17222941820603416,0.18723200392949785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14304552169433177,0.15108446123870076,0.0,0.15108446123870076,0.0,0.0,0.0,0.31974879289315705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4168507510622489,0.43993520092777116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.0,0.0,0.0,0.22534095824258688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48051051487935414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43942012440749184,0.6611236527231921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.003402099200216874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003402099200216874,0.003402099200216874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5168562562476313,0.0,0.0,0.0,0.0,0.0028256209654538645,0.0,0.0,0.0,0.4701995963406861,0.7074324942693154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.0,0.0,0.0,0.013382132747017324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.898027978237318,0.00972625237346555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2993426594124393,0.008894521338497621,0.013382132747017324,0.2415507150162113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.0,0.0,0.0,0.2757528130605577,0.3191380110756859,0.34693753231108265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20041958208177524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41387517736430796,0.2757528130605577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2827444046316994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35428589346468997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613092500818752,0.35428589346468997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03299760690691508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5627911056614039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5577629835017938,0.5627911056614039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.4688182535072806,0.0,0.0,0.015228542970198822,0.0,0.0,0.0,0.0,0.0,0.4688182535072806,0.4688182535072806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381490829917988,0.0,0.0,0.0,0.0,0.38937803048576336,0.0,0.0,0.0,0.010121749870763364,0.015228542970198822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.0,0.0,0.0,0.0,0.4665847019647953,0.5072280314342689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053535848803833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4473602956710322,0.16584189943464495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
0.0,0.0,0.0,0.0,0.0,0.052575014660197636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5091208147138356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4655838422103375,0.7004879233194916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Karma
